id_trial,Period,Rain,AccRain,Radn,MaxT,MinT,ThermalTime,AccTT,AccEmTT,NutrientStress,TempStress,WaterStress,Period_Start_Date,Period_End_Date,Period_Start_DOY,Length,Period_End_DOY
830,3,1.5852631738311367,1.5852631738311367,21.9725409056011,27.718421032554225,13.417894890433864,13.141403372799653,13.141403372799653,249.68666408319345,0.9999999999999999,1,1,2023-05-25T12:00:00Z,2023-06-12T12:00:00Z,145,18,163
830,5,4.386341502026814,4.386341502026814,20.770137972948028,28.02121948614353,15.474146447530607,14.0180139789056,14.0180139789056,824.4252372183231,0.9999999999999999,1,1,2023-06-13T12:00:00Z,2023-07-23T12:00:00Z,164,40,204
830,6,0,0,23.43905544281006,30.875,16.869999885559082,15.925713164705702,15.925713164705702,856.2766635477345,1,1,1,2023-07-24T12:00:00Z,2023-07-25T12:00:00Z,205,1,206
830,7,0.6539999961853027,0.6539999961853027,19.24865837097168,30.329999923706055,18.85300006866455,16.576239270994453,16.576239270994453,1022.039056257679,0.9999999999999999,1,1,2023-07-26T12:00:00Z,2023-08-04T12:00:00Z,207,9,216
830,8,3.058888890677028,3.058888890677028,15.391592211193508,26.34416659673055,13.005000061252051,12.531055064825884,12.531055064825884,1924.275020925142,0.9999999999999999,0.9605505916969999,1,2023-08-05T12:00:00Z,2023-10-15T12:00:00Z,217,71,288
830,10,1.060526314534639,1.060526314534639,8.89717095776608,15.032105188620719,2.637368454744941,5.302666305065434,5.302666305065434,2025.0256807213852,0.4842105263157895,0.6052255626571805,1,2023-10-16T12:00:00Z,2023-11-03T12:00:00Z,289,18,307
830,11,0.14000000299945953,0.14000000299945953,7.2109855528800715,10.358709632389008,-2.6700000327921685,2.8304767785734057,2.8304767785734057,2029.009014097104,0.3,0.31085253472564406,1,2023-11-04T12:00:00Z,2023-12-04T12:00:00Z,308,30,338
831,1,4.692580615320513,4.692580615320513,18.165395690548806,19.466128979959795,6.381290378109101,7.658855511672507,7.658855511672507,0,0.3,0.7728341009622345,1,2023-04-17T12:00:00Z,2023-05-17T12:00:00Z,107,30,137
831,2,0.38714286259242464,0.38714286259242464,24.5616877419608,25.23000008719308,9.124285697937012,10.54208894844358,10.54208894844358,0,1,1,1,2023-05-18T12:00:00Z,2023-05-24T12:00:00Z,138,6,144
831,3,1.7717647236936234,1.7717647236936234,21.8499252094942,28.184117597692154,13.842941340278177,13.507376074393747,13.507376074393747,229.62539326469368,1,1,1,2023-05-25T12:00:00Z,2023-06-10T12:00:00Z,145,16,161
831,5,4.611282091874343,4.611282091874343,20.651946532420624,27.793846130371094,15.198461642632118,13.822001018131866,13.822001018131866,768.6834329718365,0.9999999999999999,1,1,2023-06-11T12:00:00Z,2023-07-19T12:00:00Z,162,38,200
831,6,0,0,22.872454325358074,27.673333485921223,15.100000063578287,13.63823066952935,13.63823066952935,809.5981249804246,1,1,1,2023-07-20T12:00:00Z,2023-07-22T12:00:00Z,201,2,203
831,7,0.6019999980926514,0.6019999980926514,21.16097469329834,30.948999977111818,18.181999969482423,16.572593112466652,16.572593112466652,975.3240561050912,1,1,1,2023-07-23T12:00:00Z,2023-08-01T12:00:00Z,204,9,213
831,8,2.7754237166905806,2.7754237166905806,16.7686832153191,27.91830502526235,14.522881451299636,13.656052267191106,13.656052267191106,1781.0311398693657,1,1,1,2023-08-02T12:00:00Z,2023-09-29T12:00:00Z,214,58,272
831,10,0.283636364069852,0.283636364069852,12.667203946547074,23.523636211048473,9.050000015984882,10.187467164293443,10.187467164293443,1893.0932786765936,1,0.8788311535178067,1,2023-09-30T12:00:00Z,2023-10-10T12:00:00Z,273,10,283
831,11,2.313750024884939,2.313750024884939,8.511700175702572,15.060624863952398,2.859375,5.229789774255517,5.229789774255517,1898.6321673164673,0.32187499999999997,0.5980133832033191,1,2023-10-11T12:00:00Z,2023-11-11T12:00:00Z,284,31,315
832,1,3.3525806473147486,3.3525806473147486,18.893858509678996,17.728064521666496,2.8161290278357844,6.062316431034296,6.062316431034296,0,0.3,0.6540092146753715,1,2023-04-05T12:00:00Z,2023-05-05T12:00:00Z,95,30,125
832,2,7.345714160374233,7.345714160374233,16.15916837964739,25.018571308680944,13.400000027247838,11.786631714620288,11.786631714620288,0,1,1,1,2023-05-06T12:00:00Z,2023-05-12T12:00:00Z,126,6,132
832,3,0.85315792184127,0.85315792184127,22.51849485698499,25.562631707442435,10.886315847698011,11.276796255914649,11.276796255914649,214.25912886237836,1,1,1,2023-05-13T12:00:00Z,2023-05-31T12:00:00Z,133,18,151
832,5,2.8246154280809255,2.8246154280809255,20.392080355913212,28.01641019185384,15.25564116698045,13.961207383185812,13.961207383185812,758.7462168066253,0.9999999999999999,1,1,2023-06-01T12:00:00Z,2023-07-09T12:00:00Z,152,38,190
832,6,30.303333282470703,30.303333282470703,18.74099349975586,28.71666653951009,15.793333689371744,14.413714007557765,14.413714007557765,801.9873588292985,0.9999999999999998,1,1,2023-07-10T12:00:00Z,2023-07-12T12:00:00Z,191,2,193
