Location,Year,Planting,Latitude,Longitude,Genetics,id_trial,id_loc,PlantingDate,Mat,Yield_Sim,MaxStage,StartDate,PlantingDate_Sim,DTM_Sim,MatDate_Sim,EndDate,Result
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_130,678,99,2021-04-14,B_130,10422.749664752326,11,2021-03-14,2021-04-14,135,2021-08-27,2021-09-27,Harvested at Maturity.
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_120,679,99,2021-04-14,B_120,9705.435435147094,11,2021-03-14,2021-04-14,128,2021-08-20,2021-09-20,Harvested at Maturity.
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_110,680,99,2021-04-14,B_110,9650.893419856431,11,2021-03-14,2021-04-14,121,2021-08-13,2021-09-13,Harvested at Maturity.
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_130,681,100,2021-04-27,B_130,11458.898192231109,8.94561616045264,2021-03-27,2021-04-27,150,2021-09-24,2021-10-24,Dead from Total Senescence.
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_120,682,100,2021-04-27,B_120,10735.44551858956,11,2021-03-27,2021-04-27,149,2021-09-23,2021-10-23,Harvested at Maturity.
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_108,683,100,2021-04-27,B_108,10565.566083674366,11,2021-03-27,2021-04-27,138,2021-09-12,2021-10-12,Harvested at Maturity.
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_110,684,100,2021-04-27,B_110,10929.827147645048,11,2021-03-27,2021-04-27,141,2021-09-15,2021-10-15,Harvested at Maturity.
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_105,685,100,2021-04-27,B_105,10536.802163272978,11,2021-03-27,2021-04-27,135,2021-09-09,2021-10-09,Harvested at Maturity.
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_120,686,101,2021-05-06,B_120,11397.579035356115,11,2021-04-06,2021-05-06,149,2021-10-02,2021-11-02,Harvested at Maturity.
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_130,687,101,2021-05-06,B_130,11386.14340764809,11,2021-04-06,2021-05-06,162,2021-10-15,2021-11-15,Harvested at Maturity.
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_108,688,101,2021-05-06,B_108,10699.806950379343,11,2021-04-06,2021-05-06,134,2021-09-17,2021-10-17,Harvested at Maturity.
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_110,689,101,2021-05-06,B_110,11331.591086334894,11,2021-04-06,2021-05-06,139,2021-09-22,2021-10-22,Harvested at Maturity.
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_105,690,101,2021-05-06,B_105,10236.926608163032,11,2021-04-06,2021-05-06,131,2021-09-14,2021-10-14,Harvested at Maturity.
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_120,691,102,2021-04-28,B_120,9718.442900078258,11,2021-03-28,2021-04-28,146,2021-09-21,2021-10-21,Harvested at Maturity.
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_130,692,102,2021-04-28,B_130,10327.052141375834,8.911506750066598,2021-03-28,2021-04-28,142,2021-09-17,2021-10-17,Dead from Total Senescence.
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_110,693,102,2021-04-28,B_110,9851.969389439357,11,2021-03-28,2021-04-28,138,2021-09-13,2021-10-13,Harvested at Maturity.
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_108,694,102,2021-04-28,B_108,9771.616724770596,11,2021-03-28,2021-04-28,135,2021-09-10,2021-10-10,Harvested at Maturity.
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_105,695,102,2021-04-28,B_105,9761.371384940145,11,2021-03-28,2021-04-28,133,2021-09-08,2021-10-08,Harvested at Maturity.
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_130,696,103,2021-05-24,B_130,11901.057425404144,11,2021-04-24,2021-05-24,153,2021-10-24,2021-11-24,Harvested at Maturity.
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_120,697,103,2021-05-24,B_120,11894.553403797772,11,2021-04-24,2021-05-24,138,2021-10-09,2021-11-09,Harvested at Maturity.
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_115,698,103,2021-05-24,B_115,12010.785858222373,11,2021-04-24,2021-05-24,134,2021-10-05,2021-11-05,Harvested at Maturity.
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_110,699,103,2021-05-24,B_110,11487.615589517562,11,2021-04-24,2021-05-24,130,2021-10-01,2021-11-01,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_108,700,104,2021-05-13,B_108,11888.589738973404,11,2021-04-13,2021-05-13,137,2021-09-27,2021-10-27,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_120,701,104,2021-05-13,B_120,12365.374341463128,11,2021-04-13,2021-05-13,152,2021-10-12,2021-11-12,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_110,702,104,2021-05-13,B_110,12453.752711521392,11,2021-04-13,2021-05-13,142,2021-10-02,2021-11-02,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_115,703,104,2021-05-13,B_115,12620.115545589852,11,2021-04-13,2021-05-13,146,2021-10-06,2021-11-06,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_105,704,104,2021-05-13,B_105,11357.900331225374,11,2021-04-13,2021-05-13,131,2021-09-21,2021-10-21,Harvested at Maturity.
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_130,705,104,2021-05-13,B_130,12713.925175557084,11,2021-04-13,2021-05-13,170,2021-10-30,2021-11-30,Harvested at Maturity.
NEH1_2021,2021,2021-05-07,40.8603518,-96.59670298,B_130,706,105,2021-05-07,B_130,9621.55149125038,8.919183850877557,2021-04-07,2021-05-07,128,2021-09-12,2021-10-12,Dead from Total Senescence.
NEH1_2021,2021,2021-05-07,40.8603518,-96.59670298,B_120,707,105,2021-05-07,B_120,9985.0641237634,11,2021-04-07,2021-05-07,132,2021-09-16,2021-10-16,Harvested at Maturity.
NEH2_2021,2021,2021-05-10,41.061911275,-100.748892675,B_130,708,106,2021-05-10,B_130,7458.220543371974,8.662959152814732,2021-04-10,2021-05-10,123,2021-09-10,2021-10-10,Dead from Total Senescence.
NEH2_2021,2021,2021-05-10,41.061911275,-100.748892675,B_120,709,106,2021-05-10,B_120,8005.144360996551,8.76185812914813,2021-04-10,2021-05-10,120,2021-09-07,2021-10-07,Dead from Total Senescence.
NEH3_2021,2021,2021-05-21,41.089739824999995,-100.779377525,B_130,710,107,2021-05-21,B_130,7542.81209820844,8.725342665292832,2021-04-21,2021-05-21,120,2021-09-18,2021-10-18,Dead from Total Senescence.
NEH3_2021,2021,2021-05-21,41.089739824999995,-100.779377525,B_120,711,107,2021-05-21,B_120,7377.739940026008,8.717178568079573,2021-04-21,2021-05-21,110,2021-09-08,2021-10-08,Dead from Total Senescence.
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_108,712,108,2021-05-20,B_108,12471.47898227475,11,2021-04-20,2021-05-20,151,2021-10-18,2021-11-18,Harvested at Maturity.
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_110,713,108,2021-05-20,B_110,12218.903117113034,11,2021-04-20,2021-05-20,160,2021-10-27,2021-11-27,Harvested at Maturity.
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_120,714,108,2021-05-20,B_120,12517.800398599593,11,2021-04-20,2021-05-20,187,2021-11-23,2021-12-23,Harvested at Maturity.
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_130,715,108,2021-05-20,B_130,11451.387547459624,8.905186072772194,2021-04-20,2021-05-20,170,2021-11-06,2021-12-06,Dead from Total Senescence.
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_105,716,108,2021-05-20,B_105,12353.806663200316,11,2021-04-20,2021-05-20,148,2021-10-15,2021-11-15,Harvested at Maturity.
NYH3_2021,2021,2021-05-20,42.73332500000001,-76.65519325,B_130,717,109,2021-05-20,B_130,11451.387547459624,8.905186072772194,2021-04-20,2021-05-20,170,2021-11-06,2021-12-06,Dead from Total Senescence.
NYH3_2021,2021,2021-05-20,42.73332500000001,-76.65519325,B_120,718,109,2021-05-20,B_120,12517.800398599593,11,2021-04-20,2021-05-20,187,2021-11-23,2021-12-23,Harvested at Maturity.
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_120,719,89,2021-05-20,B_120,12613.741136787034,11,2021-04-20,2021-05-20,207,2021-12-13,2022-01-13,Harvested at Maturity.
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_110,720,89,2021-05-20,B_110,12267.70633106924,11,2021-04-20,2021-05-20,164,2021-10-31,2021-11-30,Harvested at Maturity.
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_115,721,89,2021-05-20,B_115,12490.938393922252,11,2021-04-20,2021-05-20,177,2021-11-13,2021-12-13,Harvested at Maturity.
SCH1_2021,2021,2021-04-13,34.62254625,-82.73710325,B_130,722,110,2021-04-13,B_130,11587.81671596646,11,2021-03-13,2021-04-13,139,2021-08-30,2021-09-30,Harvested at Maturity.
SCH1_2021,2021,2021-04-13,34.62254625,-82.73710325,B_120,723,110,2021-04-13,B_120,10859.90763839882,11,2021-03-13,2021-04-13,133,2021-08-24,2021-09-24,Harvested at Maturity.
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_120,724,110,2021-05-02,B_120,11264.278141993887,11,2021-04-02,2021-05-02,123,2021-09-02,2021-10-02,Harvested at Maturity.
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_130,725,110,2021-05-02,B_130,11553.56371138034,11,2021-04-02,2021-05-02,134,2021-09-13,2021-10-13,Harvested at Maturity.
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_115,726,110,2021-05-02,B_115,10997.51853744112,11,2021-04-02,2021-05-02,121,2021-08-31,2021-09-30,Harvested at Maturity.
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_110,727,110,2021-05-02,B_110,10798.905626424068,11,2021-04-02,2021-05-02,119,2021-08-29,2021-09-29,Harvested at Maturity.
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_130,728,111,2021-03-10,B_130,10244.878956074108,11,2021-02-10,2021-03-10,136,2021-07-24,2021-08-24,Harvested at Maturity.
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_120,729,111,2021-03-10,B_120,9129.498024157254,11,2021-02-10,2021-03-10,129,2021-07-17,2021-08-17,Harvested at Maturity.
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_115,730,111,2021-03-10,B_115,9063.741900936093,11,2021-02-10,2021-03-10,126,2021-07-14,2021-08-14,Harvested at Maturity.
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_110,731,111,2021-03-10,B_110,9092.344973263274,11,2021-02-10,2021-03-10,124,2021-07-12,2021-08-12,Harvested at Maturity.
TXH2_2021,2021,2021-03-10,30.53788219,-96.428361205,B_130,732,112,2021-03-10,B_130,10244.878956074108,11,2021-02-10,2021-03-10,136,2021-07-24,2021-08-24,Harvested at Maturity.
TXH2_2021,2021,2021-03-10,30.53788219,-96.428361205,B_120,733,112,2021-03-10,B_120,9129.498024157254,11,2021-02-10,2021-03-10,129,2021-07-17,2021-08-17,Harvested at Maturity.
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_130,734,113,2021-04-09,B_130,12252.8813316571,11,2021-03-09,2021-04-09,124,2021-08-11,2021-09-11,Harvested at Maturity.
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_120,735,113,2021-04-09,B_120,11129.510610222998,11,2021-03-09,2021-04-09,116,2021-08-03,2021-09-03,Harvested at Maturity.
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_110,736,113,2021-04-09,B_110,10061.132808060329,11,2021-03-09,2021-04-09,111,2021-07-29,2021-08-29,Harvested at Maturity.
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_115,737,113,2021-04-09,B_115,10440.17717187309,11,2021-03-09,2021-04-09,113,2021-07-31,2021-08-31,Harvested at Maturity.
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_108,738,114,2021-05-10,B_108,12983.344021930416,11,2021-04-10,2021-05-10,144,2021-10-01,2021-11-01,Harvested at Maturity.
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_105,739,114,2021-05-10,B_105,12741.155897479854,11,2021-04-10,2021-05-10,141,2021-09-28,2021-10-28,Harvested at Maturity.
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_110,740,114,2021-05-10,B_110,12399.46780053512,11,2021-04-10,2021-05-10,150,2021-10-07,2021-11-07,Harvested at Maturity.
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_120,741,114,2021-05-10,B_120,12568.092267825075,11,2021-04-10,2021-05-10,158,2021-10-15,2021-11-15,Harvested at Maturity.
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_130,742,114,2021-05-10,B_130,13257.197439930113,11,2021-04-10,2021-05-10,215,2021-12-11,2022-01-11,Harvested at Maturity.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_130,743,115,2021-05-24,B_130,10445.83557633942,8.874256633723936,2021-04-24,2021-05-24,157,2021-10-28,2021-11-28,Dead from Total Senescence.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_120,744,115,2021-05-24,B_120,11269.886006779892,11,2021-04-24,2021-05-24,215,2021-12-25,2022-01-25,Harvested at Maturity.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_108,745,115,2021-05-24,B_108,12004.493791126446,11,2021-04-24,2021-05-24,144,2021-10-15,2021-11-15,Harvested at Maturity.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_110,746,115,2021-05-24,B_110,11698.021485163314,11,2021-04-24,2021-05-24,150,2021-10-21,2021-11-21,Harvested at Maturity.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_115,747,115,2021-05-24,B_115,11692.19935681162,11,2021-04-24,2021-05-24,160,2021-10-31,2021-11-30,Harvested at Maturity.
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_105,748,115,2021-05-24,B_105,12160.67103552816,11,2021-04-24,2021-05-24,138,2021-10-09,2021-11-09,Harvested at Maturity.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_108,749,116,2021-04-29,B_108,12570.86310157178,11,2021-03-29,2021-04-29,157,2021-10-03,2021-11-03,Harvested at Maturity.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_110,750,116,2021-04-29,B_110,12817.084907995548,11,2021-03-29,2021-04-29,161,2021-10-07,2021-11-07,Harvested at Maturity.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_120,751,116,2021-04-29,B_120,12956.532904404168,11,2021-03-29,2021-04-29,175,2021-10-21,2021-11-21,Harvested at Maturity.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_130,752,116,2021-04-29,B_130,12031.896011205745,8.960143574373651,2021-03-29,2021-04-29,177,2021-10-23,2021-11-23,Dead from Total Senescence.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_115,753,116,2021-04-29,B_115,12771.886240785112,11,2021-03-29,2021-04-29,166,2021-10-12,2021-11-12,Harvested at Maturity.
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_105,754,116,2021-04-29,B_105,12777.085722221836,11,2021-03-29,2021-04-29,152,2021-09-28,2021-10-28,Harvested at Maturity.
DEH1_2022,2022,2022-04-25,38.63775,-75.45824999999999,B_130,755,117,2022-04-25,B_130,10650.665751470788,11,2022-03-25,2022-04-25,140,2022-09-12,2022-10-12,Harvested at Maturity.
DEH1_2022,2022,2022-04-25,38.63775,-75.45824999999999,B_120,756,117,2022-04-25,B_120,10711.13282981632,11,2022-03-25,2022-04-25,131,2022-09-03,2022-10-03,Harvested at Maturity.
GAH1_2022,2022,2022-04-04,31.506032499999996,-83.55800500000001,B_130,757,118,2022-04-04,B_130,7262.1666538122,8.852906970513878,2022-03-04,2022-04-04,113,2022-07-26,2022-08-26,Dead from Total Senescence.
GAH1_2022,2022,2022-04-04,31.506032499999996,-83.55800500000001,B_120,758,118,2022-04-04,B_120,7515.910832344017,11,2022-03-04,2022-04-04,119,2022-08-01,2022-09-01,Harvested at Maturity.
GAH2_2022,2022,2022-04-14,33.726664,-83.3044675,B_130,759,119,2022-04-14,B_130,7138.724722774887,8.827181609157439,2022-03-14,2022-04-14,113,2022-08-05,2022-09-05,Dead from Total Senescence.
GAH2_2022,2022,2022-04-14,33.726664,-83.3044675,B_120,760,119,2022-04-14,B_120,7165.414805250559,8.939148637583767,2022-03-14,2022-04-14,112,2022-08-04,2022-09-04,Dead from Total Senescence.
IAH2_2022,2022,2022-05-20,42.06749174750001,-94.729009495,B_130,761,120,2022-05-20,B_130,10726.399765475851,8.842169186269562,2022-04-20,2022-05-20,142,2022-10-09,2022-11-09,Dead from Total Senescence.
IAH2_2022,2022,2022-05-20,42.06749174750001,-94.729009495,B_120,762,120,2022-05-20,B_120,10880.956577817387,8.985542939535994,2022-04-20,2022-05-20,142,2022-10-09,2022-11-09,Dead from Total Senescence.
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_130,763,121,2022-05-11,B_130,11888.568679295431,8.936606684584081,2022-04-11,2022-05-11,151,2022-10-09,2022-11-09,Dead from Total Senescence.
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_120,764,121,2022-05-11,B_120,11210.132967735492,11,2022-04-11,2022-05-11,153,2022-10-11,2022-11-11,Harvested at Maturity.
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_115,765,121,2022-05-11,B_115,11077.05266288302,11,2022-04-11,2022-05-11,146,2022-10-04,2022-11-04,Harvested at Maturity.
IAH4_2022,2022,2022-05-22,41.994647505,-93.69042819,B_130,766,122,2022-05-22,B_130,10948.773146601068,8.863624339946954,2022-04-22,2022-05-22,140,2022-10-09,2022-11-09,Dead from Total Senescence.
IAH4_2022,2022,2022-05-22,41.994647505,-93.69042819,B_120,767,122,2022-05-22,B_120,10801.805695286246,11,2022-04-22,2022-05-22,156,2022-10-25,2022-11-25,Harvested at Maturity.
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_130,768,123,2022-05-12,B_130,9152.556584473785,11,2022-04-12,2022-05-12,167,2022-10-26,2022-11-26,Harvested at Maturity.
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_120,769,123,2022-05-12,B_120,9290.609051726036,11,2022-04-12,2022-05-12,147,2022-10-06,2022-11-06,Harvested at Maturity.
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_115,770,123,2022-05-12,B_115,9525.78394127448,11,2022-04-12,2022-05-12,140,2022-09-29,2022-10-29,Harvested at Maturity.
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_110,771,123,2022-05-12,B_110,10045.741738848305,11,2022-04-12,2022-05-12,134,2022-09-23,2022-10-23,Harvested at Maturity.
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_130,772,124,2022-05-20,B_130,9954.441364981369,8.882815446308305,2022-04-20,2022-05-20,163,2022-10-30,2022-11-30,Dead from Total Senescence.
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_120,773,124,2022-05-20,B_120,11341.34760609698,11,2022-04-20,2022-05-20,174,2022-11-10,2022-12-10,Harvested at Maturity.
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_112,774,124,2022-05-20,B_112,11775.830051237834,11,2022-04-20,2022-05-20,159,2022-10-26,2022-11-26,Harvested at Maturity.
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_130,775,125,2022-05-10,B_130,7592.490227464254,8.860644561408789,2022-04-10,2022-05-10,114,2022-09-01,2022-10-01,Dead from Total Senescence.
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_120,776,125,2022-05-10,B_120,7759.594731705273,11,2022-04-10,2022-05-10,121,2022-09-08,2022-10-08,Harvested at Maturity.
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_110,777,125,2022-05-10,B_110,7695.312280369527,11,2022-04-10,2022-05-10,113,2022-08-31,2022-09-30,Harvested at Maturity.
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_115,778,125,2022-05-10,B_115,7957.570935694532,11,2022-04-10,2022-05-10,117,2022-09-04,2022-10-04,Harvested at Maturity.
NEH1_2022,2022,2022-05-10,40.85980333333334,-96.597845,B_130,779,126,2022-05-10,B_130,8487.614637123712,8.780039508110013,2022-04-10,2022-05-10,116,2022-09-03,2022-10-03,Dead from Total Senescence.
NEH1_2022,2022,2022-05-10,40.85980333333334,-96.597845,B_120,780,126,2022-05-10,B_120,8706.99338681905,8.900754061870806,2022-04-10,2022-05-10,115,2022-09-02,2022-10-02,Dead from Total Senescence.
NYH2_2022,2022,2022-05-12,42.73225125,-76.650192,B_130,781,127,2022-05-12,B_130,9985.63274824178,8.837868412837386,2022-04-12,2022-05-12,171,2022-10-30,2022-11-30,Dead from Total Senescence.
NYH2_2022,2022,2022-05-12,42.73225125,-76.650192,B_120,782,127,2022-05-12,B_120,10627.666972545532,8.972392395297215,2022-04-12,2022-05-12,171,2022-10-30,2022-11-30,Dead from Total Senescence.
NYH3_2022,2022,2022-05-12,42.732239,-76.650972,B_130,783,128,2022-05-12,B_130,9985.632809269047,8.837868412837386,2022-04-12,2022-05-12,171,2022-10-30,2022-11-30,Dead from Total Senescence.
NYH3_2022,2022,2022-05-12,42.732239,-76.650972,B_120,784,128,2022-05-12,B_120,10627.667085018278,8.972392395297215,2022-04-12,2022-05-12,171,2022-10-30,2022-11-30,Dead from Total Senescence.
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_120,785,129,2022-06-04,B_120,10129.216180663436,11,2022-05-04,2022-06-04,187,2022-12-08,2023-01-08,Harvested at Maturity.
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_130,786,129,2022-06-04,B_130,10019.397462923102,8.9130947125937,2022-05-04,2022-06-04,164,2022-11-15,2022-12-15,Dead from Total Senescence.
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_115,787,129,2022-06-04,B_115,10363.31871369159,11,2022-05-04,2022-06-04,157,2022-11-08,2022-12-08,Harvested at Maturity.
SCH1_2022,2022,2022-04-28,34.62265175,-82.7362945,B_130,788,130,2022-04-28,B_130,7002.17435514919,8.779077257964044,2022-03-28,2022-04-28,108,2022-08-14,2022-09-14,Dead from Total Senescence.
SCH1_2022,2022,2022-04-28,34.62265175,-82.7362945,B_120,789,130,2022-04-28,B_120,7300.522412816391,8.927496377716269,2022-03-28,2022-04-28,108,2022-08-14,2022-09-14,Dead from Total Senescence.
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_120,790,130,2022-04-26,B_120,7059.251114707471,8.929263255851692,2022-03-26,2022-04-26,109,2022-08-13,2022-09-13,Dead from Total Senescence.
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_110,791,130,2022-04-26,B_110,7474.021449454757,11,2022-03-26,2022-04-26,114,2022-08-18,2022-09-18,Harvested at Maturity.
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_115,792,130,2022-04-26,B_115,7328.908884988522,8.98741793157644,2022-03-26,2022-04-26,109,2022-08-13,2022-09-13,Dead from Total Senescence.
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_130,793,130,2022-04-26,B_130,7119.86223015539,8.798066168133582,2022-03-26,2022-04-26,110,2022-08-14,2022-09-14,Dead from Total Senescence.
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_130,794,131,2022-03-14,B_130,8266.245409658117,8.867485927034489,2022-02-14,2022-03-14,113,2022-07-05,2022-08-05,Dead from Total Senescence.
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_120,795,131,2022-03-14,B_120,8488.662242221431,8.982281788562137,2022-02-14,2022-03-14,112,2022-07-04,2022-08-04,Dead from Total Senescence.
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_110,796,131,2022-03-14,B_110,9005.331951356158,11,2022-02-14,2022-03-14,111,2022-07-03,2022-08-03,Harvested at Maturity.
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_115,797,131,2022-03-14,B_115,8840.751194250126,11,2022-02-14,2022-03-14,114,2022-07-06,2022-08-06,Harvested at Maturity.
TXH2_2022,2022,2022-03-14,30.537806785,-96.42840763,B_120,798,132,2022-03-14,B_120,8488.67098573794,8.982281788562137,2022-02-14,2022-03-14,112,2022-07-04,2022-08-04,Dead from Total Senescence.
TXH2_2022,2022,2022-03-14,30.537806785,-96.42840763,B_130,799,132,2022-03-14,B_130,8266.25365667383,8.867485927034489,2022-02-14,2022-03-14,113,2022-07-05,2022-08-05,Dead from Total Senescence.
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_120,800,133,2022-04-04,B_120,7543.526877726721,8.879868222548788,2022-03-04,2022-04-04,97,2022-07-10,2022-08-10,Dead from Total Senescence.
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_130,801,133,2022-04-04,B_130,6622.132558023042,8.747342709695806,2022-03-04,2022-04-04,99,2022-07-12,2022-08-12,Dead from Total Senescence.
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_110,802,133,2022-04-04,B_110,8010.505376307898,8.99978899050246,2022-03-04,2022-04-04,96,2022-07-09,2022-08-09,Dead from Total Senescence.
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_115,803,133,2022-04-04,B_115,7647.875567016545,8.934931683673094,2022-03-04,2022-04-04,97,2022-07-10,2022-08-10,Dead from Total Senescence.
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_103,804,134,2022-05-09,B_103,11559.539708908109,11,2022-04-09,2022-05-09,139,2022-09-25,2022-10-25,Harvested at Maturity.
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_130,805,134,2022-05-09,B_130,10820.490276709315,8.855785949762122,2022-04-09,2022-05-09,163,2022-10-19,2022-11-19,Dead from Total Senescence.
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_120,806,134,2022-05-09,B_120,12125.735217411297,11,2022-04-09,2022-05-09,180,2022-11-05,2022-12-05,Harvested at Maturity.
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_130,807,135,2022-05-23,B_130,7108.898100962966,8.627934738777833,2022-04-23,2022-05-23,149,2022-10-19,2022-11-19,Dead from Total Senescence.
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_120,808,135,2022-05-23,B_120,9148.109599993297,8.781011003031345,2022-04-23,2022-05-23,149,2022-10-19,2022-11-19,Dead from Total Senescence.
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_103,809,135,2022-05-23,B_103,11251.947039415863,11,2022-04-23,2022-05-23,155,2022-10-25,2022-11-25,Harvested at Maturity.
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_115,810,135,2022-05-23,B_115,9644.879863241484,8.829887832425745,2022-04-23,2022-05-23,149,2022-10-19,2022-11-19,Dead from Total Senescence.
