Hybrid,Genetics,Mat
GEMN-0097_PHJ89_0020/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0023/LH244,121.94498801227031,B_120
GEMN-0097_PHJ89_0025/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0026/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0027/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0028/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0029/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0033/LH244,120.971141683526,B_120
GEMN-0097_PHJ89_0036/LH244,126.13108057256335,B_130
GEMN-0097_PHJ89_0039/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0002/LH244,122.96771235656661,B_120
GEMN-0097_PHK76_0003/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0007/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0009/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0010/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0011/LH244,124.79492905931171,B_120
GEMN-0097_PHK76_0012/LH244,122.74455082494674,B_120
GEMN-0097_PHK76_0014/LH244,124.79492905931171,B_120
GEMN-0097_PHK76_0015/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0016/LH244,126.6639819588744,B_130
GEMN-0097_PHK76_0017/LH244,124.73255270603082,B_120
GEMN-0097_PHK76_0018/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0021/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0023/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0029/LH244,121.99601475666961,B_120
GEMN-0097_PHK76_0032/LH244,124.73255270603082,B_120
GEMN-0097_PHK76_0036/LH244,122.2688015766331,B_120
GEMN-0097_PHK76_0037/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0038/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0039/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0041/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0048/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0050/LH244,119.48095567119094,B_120
GEMN-0097_PHK76_0052/LH244,122.95914356461006,B_120
GEMN-0097_PHK76_0053/LH244,125.79848227556151,B_120
GEMN-0097_PHK76_0055/LH244,126.13108057256335,B_130
GEMN-0097_PHK76_0060/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0001/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0002/LH244,118.19354723777771,B_120
GEMN-0097_PHN46_0003/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0004/LH244,125.79848227556151,B_120
GEMN-0097_PHN46_0005/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0006/LH244,120.11980485365861,B_120
GEMN-0097_PHN46_0007/LH244,122.2688015766331,B_120
GEMN-0097_PHN46_0008/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0009/LH244,123.6666231365001,B_120
GEMN-0097_PHN46_0010/LH244,121.94498801227031,B_120
GEMN-0097_PHN46_0011/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0012/LH244,121.19430321514585,B_120
GEMN-0097_PHN46_0013/LH244,121.94498801227031,B_120
GEMN-0097_PHN46_0014/LH244,126.13108057256335,B_130
GEMN-0097_PHN46_0016/LH244,122.1068947944517,B_120
GEMN-0097_PHN46_0018/LH244,126.13108057256335,B_130
GEMN-0097_PHP02_0001/LH244,122.1068947944517,B_120
GEMN-0097_PHP02_0002/LH244,125.79848227556151,B_120
GEMN-0097_PHP02_0003/LH244,124.79492905931171,B_120
GEMN-0097_PHP02_0005/LH244,126.13108057256335,B_130
GEMN-0097_PHP02_0006/LH244,126.13108057256335,B_130
GEMN-0097_PHP02_0007/LH244,126.13108057256335,B_130
GEMN-0098/LH244,126.13108057256335,B_130
GEMN-0104/LH244,122.8058055743852,B_120
GEMN-0124/LH244,126.13108057256335,B_130
GEMN-0135/LH244,123.6666231365001,B_120
GEMN-0138/PHB47,120.45754333603601,B_120
GEMN-0144/LH244,126.13108057256335,B_130
GEMN-0144/PHB47,108.48405900854699,B_108
GEMN-0145/PHB47,120.45754333603601,B_120
GEMN-0155/PHB47,120.45754333603601,B_120
GEMN-0156/PHB47,108.48405900854699,B_108
GEMN-0157/LH244,126.13108057256335,B_130
GEMN-0177/LH244,125.79848227556151,B_120
GEMN-0178/LH244,125.79848227556151,B_120
GEMN-0178/PHB47,118.75013021991856,B_120
GEMN-0187/LH244,126.13108057256335,B_130
GEMN-0192/LH244,125.79848227556151,B_120
GEMN-0192/PHB47,110.73340530378584,B_110
GEMN-0192_LH212HT_0001/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0002/LH244,123.6666231365001,B_120
GEMN-0192_LH212HT_0006/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0007/LH244,126.23123211721796,B_130
GEMN-0192_LH212HT_0008/LH244,122.2688015766331,B_120
GEMN-0192_LH212HT_0009/LH244,123.6666231365001,B_120
GEMN-0192_LH212HT_0010/LH244,124.79492905931171,B_120
GEMN-0192_LH212HT_0011/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0012/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0013/LH244,125.79848227556151,B_120
GEMN-0192_LH212HT_0014/LH244,124.79492905931171,B_120
GEMN-0192_LH212HT_0015/LH244,122.1068947944517,B_120
GEMN-0192_LH212HT_0016/LH244,122.1068947944517,B_120
GEMN-0192_LH212HT_0018/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0021/LH244,125.79848227556151,B_120
GEMN-0192_LH212HT_0023/LH244,126.13108057256335,B_130
GEMN-0192_LH212HT_0026/LH244,123.6666231365001,B_120
GEMN-0192_PHJ89_0001/LH244,126.13108057256335,B_130
GEMN-0192_PHJ89_0002/LH244,123.79137584306191,B_120
GEMN-0192_PHK76_0002/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0004/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0005/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0006/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0007/LH244,124.79492905931171,B_120
GEMN-0192_PHK76_0008/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0009/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0010/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0011/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0012/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0013/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0014/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0015/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0016/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0017/LH244,122.2688015766331,B_120
GEMN-0192_PHK76_0018/LH244,123.6666231365001,B_120
GEMN-0192_PHK76_0019/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0021/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0025/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0027/LH244,122.1068947944517,B_120
GEMN-0192_PHK76_0028/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0030/LH244,124.79492905931171,B_120
GEMN-0192_PHK76_0032/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0033/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0035/LH244,125.79848227556151,B_120
GEMN-0192_PHK76_0036/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0037/LH244,122.96771235656661,B_120
GEMN-0192_PHK76_0041/LH244,122.2688015766331,B_120
GEMN-0192_PHK76_0044/LH244,126.13108057256335,B_130
GEMN-0192_PHK76_0045/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0001/LH244,122.96771235656661,B_120
GEMN-0192_PHN46_0002/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0003/LH244,124.79492905931171,B_120
GEMN-0192_PHN46_0004/LH244,125.79848227556151,B_120
GEMN-0192_PHN46_0005/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0006/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0007/LH244,126.6639819588744,B_130
GEMN-0192_PHN46_0008/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0009/LH244,126.46367886956517,B_130
GEMN-0192_PHN46_0010/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0011/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0012/LH244,125.79848227556151,B_120
GEMN-0192_PHN46_0014/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0015/LH244,126.13108057256335,B_130
GEMN-0192_PHN46_0017/LH244,122.1068947944517,B_120
GEMN-0192_PHN46_0018/LH244,122.1068947944517,B_120
GEMN-0192_PHN46_0019/LH244,122.2688015766331,B_120
GEMN-0192_PHN46_0020/LH244,121.94498801227031,B_120
GEMN-0192_PHN46_0021/LH244,126.6639819588744,B_130
GEMN-0192_PHN46_0025/LH244,126.13108057256335,B_130
GEMN-0192_PHP02_0001/LH244,126.13108057256335,B_130
GEMN-0192_PHP02_0003/LH244,126.13108057256335,B_130
GEMN-0207/LH244,121.99601475666961,B_120
GEMN-0225/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0002/LH244,125.79848227556151,B_120
GEMN-0225_LH212HT_0003/LH244,123.6666231365001,B_120
GEMN-0225_LH212HT_0005/LH244,125.79848227556151,B_120
GEMN-0225_LH212HT_0006/LH244,124.79492905931171,B_120
GEMN-0225_LH212HT_0008/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0009/LH244,123.6666231365001,B_120
GEMN-0225_LH212HT_0015/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0017/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0021/LH244,122.96771235656661,B_120
GEMN-0225_LH212HT_0022/LH244,124.73255270603082,B_120
GEMN-0225_LH212HT_0023/LH244,120.11980485365861,B_120
GEMN-0225_LH212HT_0024/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0025/LH244,122.1068947944517,B_120
GEMN-0225_LH212HT_0028/LH244,122.96771235656661,B_120
GEMN-0225_LH212HT_0029/LH244,126.13108057256335,B_130
GEMN-0225_LH212HT_0033/LH244,122.1068947944517,B_120
GEMN-0225_LH212HT_0036/LH244,126.46367886956517,B_130
GEMN-0225_LH212HT_0038/LH244,124.73255270603082,B_120
GEMN-0225_LH212HT_0040/LH244,122.2688015766331,B_120
GEMN-0225_LH212HT_0043/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0001/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0002/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0003/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0004/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0005/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0006/LH244,124.79492905931171,B_120
GEMN-0225_PHJ89_0007/LH244,121.89321399507935,B_120
GEMN-0225_PHJ89_0008/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0009/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0013/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0014/LH244,123.6666231365001,B_120
GEMN-0225_PHJ89_0015/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0016/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0017/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0018/LH244,122.1068947944517,B_120
GEMN-0225_PHJ89_0019/LH244,121.89321399507935,B_120
GEMN-0225_PHJ89_0020/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0021/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0022/LH244,126.13108057256335,B_130
GEMN-0225_PHJ89_0025/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0026/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0027/LH244,125.79848227556151,B_120
GEMN-0225_PHJ89_0032/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0001/LH244,121.88373326283185,B_120
GEMN-0225_PHK76_0002/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0003/LH244,125.79848227556151,B_120
GEMN-0225_PHK76_0004/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0005/LH244,126.46367886956517,B_130
GEMN-0225_PHK76_0007/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0008/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0010/LH244,122.96771235656661,B_120
GEMN-0225_PHK76_0012/LH244,125.79848227556151,B_120
GEMN-0225_PHK76_0013/LH244,124.79492905931171,B_120
GEMN-0225_PHK76_0014/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0018/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0019/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0021/LH244,125.79848227556151,B_120
GEMN-0225_PHK76_0022/LH244,125.79848227556151,B_120
GEMN-0225_PHK76_0025/LH244,125.79848227556151,B_120
GEMN-0225_PHK76_0027/LH244,122.1068947944517,B_120
GEMN-0225_PHK76_0028/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0031/LH244,126.13108057256335,B_130
GEMN-0225_PHK76_0032/LH244,122.2688015766331,B_120
GEMN-0225_PHK76_0039/LH244,123.6666231365001,B_120
GEMN-0225_PHN46_0001/LH244,126.13108057256335,B_130
GEMN-0225_PHN46_0002/LH244,126.6639819588744,B_130
GEMN-0225_PHN46_0003/LH244,126.13108057256335,B_130
GEMN-0225_PHN46_0004/LH244,122.1068947944517,B_120
GEMN-0225_PHN46_0005/LH244,126.13108057256335,B_130
GEMN-0225_PHN46_0006/LH244,126.13108057256335,B_130
GEMN-0225_PHN46_0008/LH244,123.6666231365001,B_120
GEMN-0225_PHN46_0009/LH244,123.72899948978102,B_120
GEMN-0225_PHN46_0014/LH244,121.89321399507935,B_120
GEMN-0225_PHN46_0021/LH244,125.79848227556151,B_120
GEMN-0225_PHP02_0001/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0002/LH244,125.79848227556151,B_120
GEMN-0225_PHP02_0003/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0005/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0006/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0007/LH244,122.96771235656661,B_120
GEMN-0225_PHP02_0008/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0009/LH244,125.79848227556151,B_120
GEMN-0225_PHP02_0010/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0012/LH244,125.79848227556151,B_120
GEMN-0225_PHP02_0013/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0014/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0015/LH244,126.13108057256335,B_130
GEMN-0225_PHP02_0017/LH244,125.79848227556151,B_120
GEMN-0232/LH244,121.82247851339339,B_120
GEMN-0238/LH244,126.13108057256335,B_130
GEMN-0257/LH244,122.1068947944517,B_120
GEMN-0260/DK3IIH6,114.67175644425681,B_115
GEMN-0261/DK3IIH6,116.73993005698254,B_115
GEMN-0262/DK3IIH6,116.35265886664229,B_115
GEMN-0263/DK3IIH6,106.29306307936511,B_105
GEMN-0264/DK3IIH6,116.73993005698254,B_115
GEMN-0265/DK3IIH6,116.35265886664229,B_115
GEMN-0266/DK3IIH6,116.73993005698254,B_115
GEMN-0267/DK3IIH6,109.72761090039978,B_108
GEMN-0268/DK3IIH6,114.67175644425681,B_115
GEMN-0269/DK3IIH6,116.73993005698254,B_115
GEMN-0270/LH244,122.04564004501324,B_120
GEMN-0271/LH244,126.13108057256335,B_130
GEMN-0287/LH244,126.13108057256335,B_130
GEMS-0113/PHZ51,120.45754333603601,B_120
GEMS-0115/PHZ51,120.9926360128205,B_120
GEMS-0142/PHZ51,117.0427171038011,B_115
GEMS-0146/LH82,120.72508967442826,B_120
GEMS-0146/PHZ51,110.6578675642857,B_110
GEMS-0147/PHZ51,117.0427171038011,B_115
GEMS-0148/LH82,108.48405900854699,B_108
GEMS-0148/PHZ51,106.4540762561588,B_105
GEMS-0149/LH82,117.0427171038011,B_115
GEMS-0150/LH82,117.0427171038011,B_115
GEMS-0150/PHZ51,120.45754333603601,B_120
GEMS-0161/PHZ51,122.56836429897663,B_120
GEMS-0162/LH82,120.45754333603601,B_120
GEMS-0162/PHZ51,117.0427171038011,B_115
GEMS-0163/LH82,120.45754333603601,B_120
GEMS-0163/PHZ51,121.78050015589857,B_120
GEMS-0182/LH82,118.75013021991856,B_120
GEMS-0182/PHZ51,118.75013021991856,B_120
GEMS-0219/LH82,121.78050015589857,B_120
GEMS-0219/PHZ51,126.13999654410864,B_130
GEMS-0264/DK3IIH6,117.1272012473228,B_115
GEMS-0265/DK3IIH6,117.1272012473228,B_115
GEMS-0269/DK3IIH6,117.1272012473228,B_115
GREAT_LAKES_GLH5283,105.65910484406754,B_105
GT601/PHB47,124.68222187653035,B_120
GT601/PHZ51,119.0176765583108,B_120
GT602/PHB47,120.9926360128205,B_120
GT602/PHZ51,124.68222187653035,B_120
GT603/PHB47,120.9926360128205,B_120
GT603/PHZ51,119.0176765583108,B_120
GT603/TX777,137.74124190006614,B_130
H114/LH82,120.9926360128205,B_120
H114/PHB47,120.9926360128205,B_120
H114/PHZ51,119.8857080419719,B_120
H122W/DK3IIH6,115.51220765544954,B_115
H84/DK3IIH6,115.51220765544954,B_115
H91/DK3IIH6,115.51220765544954,B_115
H95/PHB47,120.72508967442826,B_120
I159/DK3IIH6,115.51220765544954,B_115
ICI_441/LH123HT,116.35265886664229,B_115
ICI_441/LH185,116.35265886664229,B_115
ICI_441/LH38,116.35265886664229,B_115
ICI_441/LH51,116.35265886664229,B_115
ICI_441/LH82,116.35265886664229,B_115
ICI_441/PHG29,116.35265886664229,B_115
ICI_441/PHG47,116.35265886664229,B_115
ICI_441/PHG83,116.35265886664229,B_115
ICI_441/PHK56,116.35265886664229,B_115
ICI_441/PHK76,119.13111262060335,B_120
ICI_441/PHN37,113.36389147343,B_112
ICI_441/PHN82,116.35265886664229,B_115
ICI_441/PHR55,116.35265886664229,B_115
ICI_441/PHW30,116.35265886664229,B_115
ICI_441/PHZ51,115.51220765544954,B_115
ICI_441/Q381,116.35265886664229,B_115
ILL.HY/DK3IIH6,115.51220765544954,B_115
KY21/LH195,117.0427171038011,B_115
KY21/PHB47,117.0427171038011,B_115
LE23/DK3IIH6,117.1272012473228,B_115
LG5499,111.45767250215061,B_110
LH119/PHP02,125.6962318787661,B_120
LH123HT/DK3IIH6,117.1272012473228,B_115
LH123HT/LH244,121.89321399507935,B_120
LH132/LH195,128.3718077402402,B_130
LH132/LH51,110.6578675642857,B_110
LH132/LH82,109.1619317069632,B_108
LH132/PHP02,123.87984526313025,B_120
LH132/PHZ51,120.9926360128205,B_120
LH132/TX779,136.7089733624338,B_130
LH145/DK3IIH6,112.01325972530674,B_112
LH145/LH162,106.29306307936511,B_105
LH145/LH185,106.51842060089035,B_105
LH145/LH82,111.06686194378513,B_110
LH145/PHK05,100.9413840313118,B_100
LH145/PHR25,106.29306307936511,B_105
LH145/PHZ51,108.26973437314604,B_108
LH146HT/LH82,115.7792612120911,B_115
LH146HT/PHZ51,115.7792612120911,B_115
LH149/DK3IIH6,115.51220765544954,B_115
LH149/LH82,120.45754333603601,B_120
LH149/PHZ51,120.45754333603601,B_120
LH162/CG102,104.42409350377059,B_103
LH162/PHB47,108.0554097377451,B_108
LH184/PHB47,108.48405900854699,B_108
LH185/LH198,114.67175644425681,B_115
LH185/LH244,121.94498801227031,B_120
LH185/PHB47,110.6117348953185,B_110
LH185/PHRE1,105.7436847746476,B_105
LH185/S8324,106.29306307936511,B_105
LH195/DK3IIH6,115.51220765544954,B_115
LH195/LH123HT,122.1224378545796,B_120
LH195/LH185,117.08495917556195,B_115
LH195/LH198,120.9926360128205,B_120
LH195/LH210,132.37663065229881,B_130
LH195/LH38,114.67175644425681,B_115
LH195/LH51,112.01325972530674,B_112
LH195/LH82,116.35265886664229,B_115
LH195/MO17,121.94498801227031,B_120
LH195/NK787,132.37663065229881,B_130
LH195/PH463,135.5935031746032,B_130
LH195/PHG29,116.35265886664229,B_115
LH195/PHG47,116.35265886664229,B_115
LH195/PHG83,116.35265886664229,B_115
LH195/PHJ65,132.37663065229881,B_130
LH195/PHK56,116.35265886664229,B_115
LH195/PHK76,122.86818192766611,B_120
LH195/PHM49,132.37663065229881,B_130
LH195/PHM57,121.0521207763493,B_120
LH195/PHN11,119.7715754235588,B_120
LH195/PHN37,114.67175644425681,B_115
LH195/PHN47,132.37663065229881,B_130
LH195/PHN82,122.91994152827505,B_120
LH195/PHP02,123.87984526313025,B_120
LH195/PHP60,132.37663065229881,B_130
LH195/PHR03,132.37663065229881,B_130
LH195/PHR55,122.01600211457199,B_120
LH195/PHR63,121.0521207763493,B_120
LH195/PHW30,122.01600211457199,B_120
LH195/PHW53,132.37663065229881,B_130
LH195/PHZ51,121.90956637456439,B_120
LH195/Q381,122.01600211457199,B_120
LH198/DK3IIH6,115.51220765544954,B_115
LH198/LH123HT,116.35265886664229,B_115
LH198/LH38,116.35265886664229,B_115
LH198/LH51,116.35265886664229,B_115
LH198/LH82,116.35265886664229,B_115
LH198/PHG29,116.35265886664229,B_115
LH198/PHG47,116.35265886664229,B_115
LH198/PHG83,116.35265886664229,B_115
LH198/PHK56,116.35265886664229,B_115
LH198/PHK76,119.13111262060335,B_120
LH198/PHN37,114.67175644425681,B_115
LH198/PHN82,116.35265886664229,B_115
LH198/PHR55,116.35265886664229,B_115
LH198/PHW30,116.35265886664229,B_115
LH198/PHZ51,117.08495917556195,B_115
LH198/Q381,116.35265886664229,B_115
LH205/DK3IIH6,115.51220765544954,B_115
LH209/DK3IIH6,115.51220765544954,B_115
LH212HT/LH195,115.51220765544954,B_115
LH212HT/LH244,124.73255270603082,B_120
LH213/LH244,122.2688015766331,B_120
LH216/LH195,117.1272012473228,B_115
LH216/LH244,126.13108057256335,B_130
LH220HT/DK3IIH6,115.51220765544954,B_115
LH222/DK3IIH6,115.51220765544954,B_115
LH244/MO17,124.58737429265202,B_120
LH244/PHK76,124.58737429265202,B_120
LH244/PHN82,124.58737429265202,B_120
LH244/PHZ51,123.72899948978102,B_120
LH283/LH244,126.13108057256335,B_130
LH287/LH244,126.13108057256335,B_130
LH38/PHB47,114.67175644425681,B_115
LH51/PHB47,112.01325972530674,B_112
LH57/LH195,109.86390905916245,B_108
LH57/PHB47,109.86390905916245,B_108
LH61/LH195,109.90989963562444,B_108
LH61/PHB47,109.90989963562444,B_108
LH74/PHG35,110.6118769878237,B_110
LH74/PHM49,112.01087951885785,B_112
LH74/PHN82,123.7174452019705,B_120
LH74/TX205,120.72508967442826,B_120
LH82/LH244,126.13108057256335,B_130
LH82/PHB47,113.36389147343,B_112
LH82/PHHV4,120.45754333603601,B_120
LH82/PHRE1,104.42409350377059,B_103
LH82/S8324,106.29306307936511,B_105
LH82/TX777,110.6118769878237,B_110
LH82/TX779,131.35052182043341,B_130
LH82_PH207-10/PHB47,108.48405900854699,B_108
LH82_PH207-11/PHB47,110.5658864113617,B_110
LH82_PH207-12/PHB47,110.6118769878237,B_110
LH82_PH207-13/PHB47,110.5658864113617,B_110
LH82_PH207-14/PHB47,110.6118769878237,B_110
LH82_PH207-15/PHB47,109.52497270995434,B_108
LH82_PH207-16/PHB47,109.57096328641634,B_108
LH82_PH207-17/PHB47,107.49498995756615,B_108
LH82_PH207-18/PHB47,108.48405900854699,B_108
LH82_PH207-19/PHB47,110.6118769878237,B_110
LH82_PH207-2/PHB47,110.6118769878237,B_110
LH82_PH207-20/PHB47,108.48405900854699,B_108
LH82_PH207-22/PHB47,107.49498995756615,B_108
LH82_PH207-23/PHB47,110.6578675642857,B_110
LH82_PH207-24/PHB47,108.48405900854699,B_108
LH82_PH207-25/PHB47,109.57096328641634,B_108
LH82_PH207-3/PHB47,110.6578675642857,B_110
LH82_PH207-4/PHB47,110.5658864113617,B_110
LH82_PH207-5/PHB47,109.52497270995434,B_108
LH82_PH207-6/PHB47,110.6578675642857,B_110
LH82_PH207-7/PHB47,109.52497270995434,B_108
LH82_PH207-8/PHB47,98.98151944274665,B_100
LH82_PH207-9/PHB47,110.6578675642857,B_110
LH82_PHG47-1/PHB47,108.48405900854699,B_108
LH82_PHG47-10/PHB47,109.1619317069632,B_108
LH82_PHG47-11/PHB47,108.8229953577551,B_108
LH82_PHG47-12/PHB47,109.86390905916245,B_108
LH82_PHG47-13/PHB47,106.4540762561588,B_105
LH82_PHG47-14/PHB47,108.8229953577551,B_108
LH82_PHG47-15/PHB47,108.8229953577551,B_108
LH82_PHG47-16/PHB47,110.5658864113617,B_110
LH82_PHG47-17/PHB47,108.48405900854699,B_108
LH82_PHG47-18/PHB47,108.8229953577551,B_108
LH82_PHG47-19/PHB47,108.8229953577551,B_108
LH82_PHG47-2/PHB47,108.48405900854699,B_108
LH82_PHG47-20/PHB47,109.1619317069632,B_108
LH82_PHG47-21/PHB47,108.8229953577551,B_108
LH82_PHG47-22/PHB47,108.48405900854699,B_108
LH82_PHG47-23/PHB47,109.1619317069632,B_108
LH82_PHG47-24/PHB47,106.7930126053669,B_105
LH82_PHG47-25/PHB47,108.48405900854699,B_108
LH82_PHG47-3/PHB47,108.8229953577551,B_108
LH82_PHG47-4/PHB47,109.1619317069632,B_108
LH82_PHG47-5/PHB47,108.8229953577551,B_108
LH82_PHG47-6/PHB47,108.48405900854699,B_108
LH82_PHG47-7/PHB47,108.8229953577551,B_108
LH82_PHG47-8/PHB47,109.52497270995434,B_108
LH82_PHG47-9/PHB47,108.48405900854699,B_108
LOCAL_CHECK,124.18960059735221,B_120
LOCAL_CHECK1,101.8537489850532,B_100
M0001/LH195,118.75013021991856,B_120
M0001/LH82,106.7930126053669,B_105
M0001/PHZ51,108.48405900854699,B_108
M0003/LH185,109.1619317069632,B_108
M0003/LH82,112.76338805617405,B_112
M0003/PHZ51,126.92786068718671,B_130
M0008/LH185,109.57096328641634,B_108
M0008/LH195,120.9926360128205,B_120
M0008/LH82,109.90989963562444,B_108
M0008/PHZ51,117.0427171038011,B_115
M0010/LH195,120.9926360128205,B_120
M0010/PB80,131.28735707539678,B_130
M0012/LH198,120.9926360128205,B_120
M0012/LH82,109.90989963562444,B_108
M0012/PHZ51,110.72519851496452,B_110
M0014/LH185,110.6578675642857,B_110
