Env,Year,Date_Planted,Latitude,Longitude,Genetics
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_120
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_110
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_115
SCH1_2022,2022,2022-04-26,34.62265175,-82.7362945,B_130
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_130
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_120
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_110
TXH1_2022,2022,2022-03-14,30.53821875,-96.4279361125,B_115
TXH2_2022,2022,2022-03-14,30.537806785,-96.42840763,B_120
TXH2_2022,2022,2022-03-14,30.537806785,-96.42840763,B_130
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_120
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_130
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_110
TXH3_2022,2022,2022-04-04,30.538639582500004,-96.4274555575,B_115
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_103
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_130
WIH1_2022,2022,2022-05-09,43.0586069025,-89.532033415,B_120
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_130
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_120
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_103
WIH2_2022,2022,2022-05-23,43.295238507499995,-89.3862938475,B_115
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_120
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_130
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_103
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_115
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_110
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_130
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_120
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_115
GAH1_2023,2023,2023-03-30,31.507937499999997,-83.5585,B_130
GAH1_2023,2023,2023-03-30,31.507937499999997,-83.5585,B_120
GAH2_2023,2023,2023-04-24,33.72448995,-83.303219025,B_130
GAH2_2023,2023,2023-04-24,33.72448995,-83.303219025,B_120
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_130
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_120
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_115
IAH3_2023,2023,2023-05-11,41.9760480275,-92.24311842,B_130
IAH3_2023,2023,2023-05-11,41.9760480275,-92.24311842,B_120
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_120
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_130
IAH4_2023,2023,2023-05-17,41.99840792,-93.694012635000007,B_130
IAH4_2023,2023,2023-05-17,41.99840792,-93.694012635000007,B_120
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_115
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_130
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_120
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_110
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_115
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_120
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_130
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_115
MNH1_2023,2023,2023-05-22,44.069144375,-93.5330558925,B_130
MNH1_2023,2023,2023-05-22,44.069144375,-93.5330558925,B_120
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_120
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_110
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_115
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_130
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_120
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_115
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_110
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_130
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_120
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_110
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_115
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_120
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_130
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_115
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_110
NEH1_2023,2023,2023-05-16,40.86093225,-96.5966755,B_120
NEH1_2023,2023,2023-05-16,40.86093225,-96.5966755,B_130
NEH1_2023,2023,2023-06-09,40.86093225,-96.5966755,B_120
NEH1_2023,2023,2023-06-09,40.86093225,-96.5966755,B_130
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_120
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_130
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_110
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_115
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_120
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_130
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_115
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_110
OHH1_2023,2023,2023-05-23,39.8557625,-83.67350525,B_130
OHH1_2023,2023,2023-05-23,39.8557625,-83.67350525,B_120
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_130
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_120
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_110
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_115
TXH2_2023,2023,2023-03-01,30.55034681,-96.43165871,B_130
TXH2_2023,2023,2023-03-01,30.55034681,-96.43165871,B_120
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_130
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_120
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_115
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_110
WIH1_2023,2023,2023-05-03,43.0554021125,-89.5297795,B_130
WIH1_2023,2023,2023-05-03,43.0554021125,-89.5297795,B_120
WIH2_2023,2023,2023-05-11,43.304242974999994,-89.3841457,B_120
WIH2_2023,2023,2023-05-11,43.304242974999994,-89.3841457,B_130
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_120
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_130
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_115
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_110
